318324610,20386,,,,,,,,,25076,,,,,,,,,,,,,,,
318337210,39704,,,,,,,,,66038,,,,,,,,,,,,,,,
318337210,,,,,,,,,,,,,,,,,,,,,,,,,
318360210,90259,,,,,,,,,86217,,,,,,,,,,,,,,,
318360210,,,,,,,,,,,,,,,,,,,,,,,,,
318361210,59004,,,,,,,,,89649,,,,,,,,,,,,,,,
318361210,,,,,,,,,,,,,,,,,,,,,,,,,
318391110,25188,,,,,,,,,34460,,,,,,,,,,,,,,,
318424510,5168,,,,,,,,,5543,,,,,,,,,,,,,,,
318461210,12237,,,,,,,,,21765,,,,,,,,,,,,,,,
319729310,20034,,,,,,,,,28701,,,,,,,,,,,,,,,
319737210,12650,,,,,,,,,17188,,,,,,,,,,,,,,,
319761210,22889,,,,,,,,,36990,,,,,,,,,,,,,,,
319761210,,,,,,,,,,,,,,,,,,,,,,,,,
319824510,40808,50376,,67370,53103,85520,,49041,,48576,61524,,,,,,53133,79720,,,,,,,
319824510,,,,,,,,,,,,,,,,,,,,,,,,,
319824610,55184,71751,,,80730,60161,,58218,,51943,80711,,,,,,77513,,,,,,,,
319824610,,,,,,,,,,,,,,,,,,,,,,,,,
319837210,92953,,,,,,,,,,,,,,,,,,,,,,,,
319837210,,,,,,,,,,,,,,,,,,,,,,,,,
319861210,98344,,,,,,,,,,,,,,,,,,,,,,,,
319899510,71250,73349,,,,,,92847,,92274,,,,,,,,,,,,,,,
319899510,,,,,,,,,,,,,,,,,,,,,,,,,
320024610,32889,71559,,,67954,68303,,37454,,27304,56706,,,,,,39534,,,,,,,,
320024610,,,,,,,,,,,,,,,,,,,,,,,,,
320029310,55011,98089,,,,,,63151,,59508,,,,,,,97676,,,,,,,,
320029310,,,,,,,,,,,,,,,,,,,,,,,,,
320037210,68794,,,,86756,,,71383,,83311,,,,,,,,,,,,,,,
320037210,,,,,,,,,,,,,,,,,,,,,,,,,
320050710,59432,,,,,,,100138,,84594,,,,,,,98889,,,,,,,,
320050710,,,,,,,,,,,,,,,,,,,,,,,,,
320061210,50649,94379,,,,,,85532,,70000,,,,,,,93411,,,,,,,,
320061210,,,,,,,,,,,,,,,,,,,,,,,,,
320091110,33514,55829,,59219,77005,59482,,40462,,25953,,,,,,,44304,,,,,,,,
320091110,,,,,,,,,,,,,,,,,,,,,,,,,
320119110,43208,,,,,,,,,37182,,,,,,,,,,,,,,,
320124510,11545,,,,,,,,,16942,,,,,,,,,,,,,,,
320161210,35230,,,,,,,,,50957,,,,,,,,,,,,,,,
320161210,,,,,,,,,,,,,,,,,,,,,,,,,
320190010,30145,,,,,,,,,45677,,,,,,,,,,,,,,,
320190010,,,,,,,,,,,,,,,,,,,,,,,,,
320199510,18778,,,,,,,,,26942,,,,,,,,,,,,,,,
320224510,50936,93507,,76911,,62634,,70706,,62959,95959,,,,,,77209,,,,,,,,
320224510,,,,,,,,,,,,,,,,,,,,,,,,,
320237210,64377,,,,,,,,,,,,,,,,,,,,,,,,
320260210,97359,,,,,,,,,,,,,,,,,,,,,,,,
320260210,,,,,,,,,,,,,,,,,,,,,,,,,
320261210,77349,,,,,,,97688,,,,,,,,,,,,,,,,,
320261210,,,,,,,,,,,,,,,,,,,,,,,,,
320324510,13105,21895,81839,37366,25370,17965,18330,17246,,13791,24683,95144,,,47440,,20607,,,,,,,,
320324510,,,,,,,,,,,,,,,,,,,,,,,,,
320324610,15651,26550,,38915,23040,26450,27791,20787,,16638,40698,,,,51633,,23753,,,,,,,,
320329310,44877,62939,,,,77989,,81050,,78846,93968,,,,,,90772,,,,,,,,
320329310,,,,,,,,,,,,,,,,,,,,,,,,,
320337210,33446,63359,,88341,63615,,86261,53505,,38500,63209,,,,,,76615,,,,,,,,
320337210,,,,,,,,,,,,,,,,,,,,,,,,,
320390010,27577,52014,,,41815,38617,31518,44078,,29473,72865,,,,,,52999,,,,,,,,
320390010,,,,,,,,,,,,,,,,,,,,,,,,,
320424510,8545,,,,,,,,,9454,,,,,,,,,,,,,,,
320424610,10769,,,,,,,,,13458,,,,,,,,,,,,,,,
320429310,27856,,,,,,,,,37989,,,,,,,,,,,,,,,
320429310,,,,,,,,,,,,,,,,,,,,,,,,,
320437210,23745,,,,,,,,,30330,,,,,,,,,,,,,,,
320461210,35536,,,,,,,,,41779,,,,,,,,,,,,,,,
320461210,,,,,,,,,,,,,,,,,,,,,,,,,
320624510,43217,78580,,,,,,58809,,54001,63866,,,,,,69951,,,,,,,,
320624510,,,,,,,,,,,,,,,,,,,,,,,,,
320629310,99195,,,,,,,,,,,,,,,,,,,,,,,,
320629310,,,,,,,,,,,,,,,,,,,,,,,,,
320661210,95058,,,,,,,,,,,,,,,,,,,,,,,,
320662410,48843,,,,,,,,,,,,,,,,,,,,,,,,
320691110,47282,90463,,,62767,,,70121,,51042,94145,,,,,,82355,,,,,,,,
320691110,,,,,,,,,,,,,,,,,,,,,,,,,
320824510,7714,,,,,,,,,7640,,,,,,,,,,,,,,,
320824610,11034,,,,,,,,,10647,,,,,,,,,,,,,,,
320837210,29353,,,,,,,,,32953,,,,,,,,,,,,,,,
320861210,57928,,,,,,,,,77306,,,,,,,,,,,,,,,
320861210,,,,,,,,,,,,,,,,,,,,,,,,,
321024510,25168,,,,,,,,,26502,,,,,,,,,,,,,,,
321024510,,,,,,,,,,,,,,,,,,,,,,,,,
321024610,28562,,,,,,,,,29954,,,,,,,,,,,,,,,
321024610,,,,,,,,,,,,,,,,,,,,,,,,,
321037210,82268,,,,,,,,,85905,,,,,,,,,,,,,,,
321037210,,,,,,,,,,,,,,,,,,,,,,,,,
321124510,8570,,,,,,,,,8472,,,,,,,,,,,,,,,
321124610,10322,,,,,,,,,10105,,,,,,,,,,,,,,,
321137210,24752,,,,,,,,,19111,,,,,,,,,,,,,,,
321161210,33849,,,,,,,,,69233,,,,,,,,,,,,,,,
321161210,,,,,,,,,,,,,,,,,,,,,,,,,
321190010,24031,,,,,,,,,30563,,,,,,,,,,,,,,,
321190010,,,,,,,,,,,,,,,,,,,,,,,,,
321192010,15459,,,,,,,,,17400,,,,,,,,,,,,,,,
321192110,15314,,,,,,,,,19950,,,,,,,,,,,,,,,
321199510,13075,,,,,,,,,11759,,,,,,,,,,,,,,,
321224510,34942,,,,,,,,,44917,,,,,,,,,,,,,,,
321237210,100348,,,,,,,,,52826,,,,,,,,,,,,,,,
321237210,,,,,,,,,,,,,,,,,,,,,,,,,
321424510,8454,,,,,,,,,10968,,,,,,,,,,,,,,,
321424610,10935,,,,,,,,,12810,,,,,,,,,,,,,,,
321437210,22461,,,,,,,,,30164,,,,,,,,,,,,,,,
319037610,70683,81462,,,,,,90687,,51168,,,,,,,,,,,,,,,
319037610,,,,,,,,,,,,,,,,,,,,,,,,,
319061210,100126,,,,,,,,,61858,,,,,,,,,,,,,,,
319061210,,,,,,,,,,,,,,,,,,,,,,,,,
319062410,36166,57084,,,,,,81800,,65474,,,,,,,95917,,,,,,,,
319062410,,,,,,,,,,,,,,,,,,,,,,,,,
319224510,20929,34092,80620,58106,35014,26135,38340,29685,,25286,34176,84262,,,,,31746,,,,,,,,
319224510,,,,,,,,,,,,,,,,,,,,,,,,,
319229310,74213,75539,84766,,,,,99048,,100048,,,,,,,,,,,,,,,
319229310,,,,,,,,,,,,,,,,,,,,,,,,,
319261210,68287,,,,,,,,,37741,,,,,,,,,,,,,,,
319291110,30983,56719,73463,,54264,63205,49456,50460,,46677,72045,,,,,,79521,,,,,,,,
319291110,,,,,,,,,,,,,,,,,,,,,,,,,
319292010,36045,66619,,,70154,,,45375,,50759,63241,,,,,,53874,,,,,,,,
319292010,,,,,,,,,,,,,,,,,,,,,,,,,
319324510,29104,45668,,71854,39597,64974,62711,40488,,33740,57594,68492,,,,,39968,,,,,,,,
319324510,,,,,,,,,,,,,,,,,,,,,,,,,
319324610,32795,46037,,,40004,43754,,42361,,23608,55739,,,,,,43844,,,,,,,,
319337210,90929,98513,,,,,,98037,,100042,,,,,,,,,,,,,,,
319337210,,,,,,,,,,,,,,,,,,,,,,,,,
319350710,78588,97277,,,,,,,,81723,,,,,,,,,,,,,,,
319350710,,,,,,,,,,,,,,,,,,,,,,,,,
319361210,76665,,,,,,,,,,,,,,,,,,,,,,,,
319361210,,,,,,,,,,,,,,,,,,,,,,,,,
319392110,48550,93812,,,,,,62119,,46260,,,,,,,73797,,,,,,,,
319392110,,,,,,,,,,,,,,,,,,,,,,,,,
319419110,34963,62873,52114,80192,,53043,,55894,,38874,,,,,,,67746,,,,,,,,
319419110,,,,,,,,,,,,,,,,,,,,,,,,,
319424510,11148,23614,69709,29709,27737,14748,14545,15545,,11581,28785,,,,,,15890,,,,,,,,
319424510,,,,,,,,,,,,,,,,,,,,,,,,,
319424610,15112,24374,43243,44718,38817,27994,31407,21445,,18152,30253,82784,,,,,19692,,,,,,,,
319424610,,,,,,,,,,,,,,,,,,,,,,,,,
319437210,35060,90731,,62559,,,69792,57732,,55108,,,,,,,60270,,,,,,,,
319437210,,,,,,,,,,,,,,,,,,,,,,,,,
319461210,73318,79350,75127,98333,,,,81554,,81090,,,,,,,,,,,,,,,
319461210,,,,,,,,,,,,,,,,,,,,,,,,,
319491210,19159,47532,68547,41229,36652,77068,81404,27753,,22141,34390,,,,,,48558,,,,,,,,
